subscription_id,account_id,plan_tier,is_trial,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,churn_flag,total_usage_count,total_usage_duration_secs,total_error_count,distinct_features_used,usage_records,activated_flag,referral_source,industry
S-ad02b5,A-c58f49,Enterprise,False,13930,167160,monthly,True,False,29.0,14680.0,2.0,3.0,3.0,False,other,EdTech
S-e267d1,A-4a4c2d,Enterprise,False,10746,128952,annual,False,False,66.0,17635.0,7.0,5.0,6.0,True,event,DevTools
S-0c4162,A-a8b49c,Basic,True,0,0,monthly,True,False,38.0,13605.0,1.0,4.0,4.0,False,partner,Cybersecurity
S-49b640,A-956988,Enterprise,False,1791,21492,monthly,True,False,59.0,15559.0,7.0,6.0,6.0,True,ads,EdTech
S-327a60,A-1f0ac7,Basic,False,893,10716,annual,True,False,41.0,14422.0,2.0,3.0,4.0,False,other,HealthTech
S-9a41e6,A-9289f6,Enterprise,False,1990,23880,annual,True,False,26.0,12448.0,6.0,3.0,3.0,False,event,EdTech
S-e1081c,A-5fe118,Enterprise,False,7761,93132,monthly,True,False,37.0,11100.0,5.0,3.0,4.0,False,other,Cybersecurity
S-f44c76,A-58b9ff,Pro,False,686,8232,monthly,True,False,48.0,12595.0,1.0,4.0,5.0,False,partner,DevTools
S-8e169f,A-0dbdc6,Pro,True,0,0,annual,True,False,41.0,12582.0,2.0,5.0,5.0,True,other,Cybersecurity
S-68e134,A-dbc825,Basic,False,361,4332,monthly,True,False,29.0,9602.0,3.0,3.0,3.0,False,partner,EdTech
S-7820a5,A-019782,Pro,False,735,8820,monthly,True,False,81.0,16572.0,6.0,6.0,7.0,True,event,DevTools
S-d8c527,A-0a62f5,Basic,False,475,5700,monthly,True,False,53.0,14594.0,2.0,5.0,5.0,True,partner,FinTech
S-d30894,A-71615e,Enterprise,False,2985,35820,annual,True,False,75.0,19613.0,6.0,6.0,6.0,True,organic,EdTech
S-632337,A-7da956,Enterprise,False,2786,33432,monthly,True,True,43.0,10869.0,3.0,4.0,4.0,False,event,Cybersecurity
S-3d4f7a,A-ed510f,Pro,False,2058,24696,monthly,True,False,27.0,11285.0,0.0,3.0,3.0,False,partner,Cybersecurity
S-956036,A-d922bf,Enterprise,False,5970,71640,annual,True,False,88.0,25701.0,4.0,6.0,8.0,True,ads,HealthTech
S-873a22,A-fabe19,Enterprise,False,2388,28656,monthly,False,False,24.0,6732.0,0.0,3.0,3.0,False,ads,DevTools
S-868325,A-ac85cd,Basic,False,1007,12084,monthly,True,False,76.0,20057.0,3.0,6.0,7.0,True,partner,EdTech
S-0e8b21,A-8adedc,Basic,False,418,5016,monthly,True,False,45.0,8280.0,0.0,5.0,5.0,True,event,EdTech
S-f50afe,A-117171,Basic,False,855,10260,annual,True,False,53.0,12642.0,3.0,4.0,4.0,False,organic,HealthTech
S-28a4b7,A-1e1b80,Enterprise,False,9950,119400,annual,True,False,64.0,23126.0,5.0,6.0,6.0,True,other,FinTech
S-3d46f8,A-3932db,Basic,False,437,5244,monthly,True,False,31.0,5423.0,2.0,4.0,4.0,False,other,HealthTech
S-bc0806,A-d792a6,Enterprise,False,796,9552,monthly,True,False,52.0,21249.0,0.0,4.0,4.0,False,organic,DevTools
S-9171f0,A-43a9e3,Basic,False,513,6156,annual,True,False,37.0,9036.0,0.0,3.0,3.0,False,other,FinTech
S-38eb77,A-417d2f,Enterprise,False,5174,62088,monthly,True,True,39.0,8353.0,1.0,4.0,4.0,False,partner,Cybersecurity
S-f3ff06,A-249769,Pro,False,392,4704,annual,True,False,45.0,14398.0,2.0,6.0,6.0,True,event,Cybersecurity
S-ecb8d5,A-df1e44,Basic,False,665,7980,annual,True,False,40.0,10266.0,1.0,4.0,4.0,False,organic,Cybersecurity
S-1fddda,A-51ec1b,Enterprise,False,3582,42984,monthly,False,False,69.0,25902.0,0.0,6.0,6.0,True,ads,DevTools
S-876f0b,A-4c56c9,Basic,False,171,2052,annual,True,False,47.0,17615.0,4.0,5.0,5.0,True,partner,FinTech
S-5a5bdb,A-96bbc6,Pro,False,3136,37632,annual,True,False,63.0,23647.0,4.0,7.0,7.0,True,organic,Cybersecurity
S-76a214,A-00bed1,Enterprise,False,9751,117012,annual,True,False,35.0,9866.0,3.0,3.0,3.0,False,ads,Cybersecurity
S-4a89a7,A-10b8f2,Basic,False,893,10716,monthly,False,False,35.0,7056.0,1.0,3.0,3.0,False,organic,HealthTech
S-c43a91,A-0e966d,Pro,False,637,7644,annual,True,False,39.0,12830.0,2.0,4.0,4.0,False,ads,FinTech
S-0a8200,A-5b1bcd,Enterprise,False,14527,174324,annual,True,False,89.0,24710.0,4.0,7.0,8.0,True,organic,DevTools
S-ece5a5,A-9ee962,Pro,False,1470,17640,annual,False,False,31.0,8052.0,2.0,3.0,3.0,False,ads,HealthTech
S-80ed6b,A-b7b7b7,Pro,False,1176,14112,annual,True,False,41.0,14267.0,0.0,5.0,5.0,True,event,FinTech
S-19950d,A-f9cc74,Pro,False,1470,17640,annual,False,False,87.0,23622.0,6.0,7.0,8.0,True,partner,DevTools
S-aaf847,A-ffc04f,Enterprise,False,2587,31044,monthly,False,False,54.0,10879.0,1.0,5.0,5.0,True,ads,EdTech
S-5d0f41,A-956988,Pro,False,1127,13524,monthly,True,False,52.0,14310.0,2.0,6.0,6.0,True,ads,EdTech
S-d041d2,A-054577,Pro,True,0,0,monthly,True,False,57.0,18629.0,0.0,6.0,6.0,True,ads,EdTech
S-4c6ee1,A-8bde0c,Pro,False,735,8820,annual,True,False,40.0,12279.0,2.0,4.0,4.0,False,organic,DevTools
S-991d05,A-cdf020,Pro,False,1911,22932,annual,False,False,55.0,13854.0,6.0,6.0,6.0,True,organic,DevTools
S-a3ab14,A-fdfc91,Pro,False,1421,17052,annual,False,True,53.0,20790.0,2.0,4.0,5.0,False,ads,Cybersecurity
S-70c743,A-a2485e,Pro,False,3332,39984,annual,False,False,41.0,14484.0,2.0,4.0,4.0,False,event,FinTech
S-c52d77,A-6e7827,Pro,False,49,588,monthly,False,False,45.0,13973.0,3.0,4.0,4.0,False,other,DevTools
S-5d5250,A-afa505,Pro,False,3430,41160,monthly,True,False,37.0,13892.0,7.0,4.0,4.0,False,partner,DevTools
S-5f40a3,A-6da850,Basic,True,0,0,monthly,False,False,39.0,9374.0,7.0,4.0,4.0,False,organic,FinTech
S-b23d8d,A-2d1036,Basic,False,1311,15732,annual,True,False,61.0,13518.0,2.0,6.0,6.0,True,ads,FinTech
S-87db32,A-526d93,Enterprise,False,9751,117012,monthly,False,False,19.0,1337.0,1.0,2.0,2.0,False,organic,HealthTech
S-38dcab,A-ad3abd,Basic,False,836,10032,annual,True,True,70.0,27063.0,0.0,6.0,6.0,True,event,FinTech
S-aa7247,A-c7ffc2,Basic,False,570,6840,monthly,True,False,46.0,14545.0,4.0,5.0,5.0,True,partner,Cybersecurity
S-58ccb4,A-bb1486,Pro,False,2009,24108,monthly,True,False,101.0,33063.0,14.0,6.0,9.0,True,organic,HealthTech
S-3b5458,A-98a59a,Enterprise,False,11144,133728,monthly,True,False,54.0,11952.0,0.0,6.0,6.0,True,partner,FinTech
S-a9b8a2,A-b78bf8,Pro,False,1617,19404,annual,True,False,91.0,23985.0,1.0,8.0,9.0,True,event,DevTools
S-41cf50,A-fa2041,Enterprise,False,2985,35820,monthly,False,False,31.0,10899.0,0.0,4.0,4.0,False,organic,HealthTech
S-48d2b5,A-9c18c4,Basic,False,228,2736,monthly,True,True,76.0,19048.0,4.0,8.0,8.0,True,ads,HealthTech
S-be655e,A-7f29a7,Basic,False,779,9348,annual,True,False,69.0,22995.0,7.0,7.0,7.0,True,event,Cybersecurity
S-8985d3,A-016043,Basic,False,494,5928,monthly,False,False,52.0,13499.0,5.0,5.0,5.0,True,organic,EdTech
S-9bf1a0,A-3932db,Basic,False,779,9348,monthly,True,False,40.0,18843.0,5.0,4.0,4.0,False,other,HealthTech
S-4571b1,A-df1e44,Basic,False,228,2736,annual,False,False,0.0,0.0,0.0,0.0,0.0,False,organic,Cybersecurity
S-1b4be3,A-b44e3e,Pro,False,1960,23520,annual,True,False,38.0,16435.0,0.0,4.0,4.0,False,ads,Cybersecurity
S-ab37ae,A-f92792,Basic,True,0,0,monthly,True,False,65.0,17489.0,5.0,6.0,6.0,True,ads,FinTech
S-c23126,A-a45270,Enterprise,False,2189,26268,annual,False,False,49.0,17187.0,8.0,6.0,6.0,True,ads,HealthTech
S-150930,A-592832,Enterprise,False,8358,100296,monthly,False,False,78.0,23454.0,2.0,7.0,8.0,True,organic,Cybersecurity
S-7dcec3,A-c37601,Enterprise,False,2985,35820,annual,True,True,0.0,0.0,0.0,0.0,0.0,False,partner,EdTech
S-88338a,A-503d5a,Enterprise,False,11144,133728,annual,False,False,9.0,4653.0,0.0,1.0,1.0,False,other,FinTech
S-869430,A-9affe6,Pro,False,1421,17052,monthly,True,False,21.0,2556.0,0.0,2.0,2.0,False,other,Cybersecurity
S-5e6790,A-ba6516,Pro,False,1323,15876,monthly,False,False,39.0,10251.0,7.0,3.0,3.0,False,ads,FinTech
S-55ef07,A-94f8c9,Enterprise,False,2587,31044,annual,True,False,106.0,38631.0,7.0,8.0,10.0,True,other,HealthTech
S-8cc2e2,A-4437e4,Pro,False,1323,15876,monthly,True,False,61.0,14000.0,0.0,5.0,5.0,True,event,Cybersecurity
S-f71bb0,A-e51ec7,Enterprise,False,398,4776,annual,False,False,75.0,27913.0,0.0,6.0,6.0,True,partner,FinTech
S-cb7ea9,A-51ec1b,Enterprise,False,1393,16716,monthly,True,False,32.0,14894.0,1.0,3.0,3.0,False,ads,DevTools
S-9c06f8,A-692f18,Pro,False,931,11172,annual,True,False,53.0,19663.0,6.0,6.0,6.0,True,other,EdTech
S-637b20,A-ac9111,Enterprise,True,0,0,monthly,True,False,24.0,7169.0,1.0,3.0,3.0,False,event,HealthTech
S-0b46b0,A-de24d5,Enterprise,False,1393,16716,monthly,True,False,53.0,13209.0,2.0,4.0,5.0,False,other,DevTools
S-071ade,A-aa9511,Basic,False,437,5244,annual,True,False,25.0,8682.0,1.0,3.0,3.0,False,other,DevTools
S-08a5fd,A-b9eed8,Enterprise,False,6766,81192,monthly,True,False,45.0,7730.0,5.0,4.0,4.0,False,organic,Cybersecurity
S-acf8ce,A-78f02b,Pro,False,8771,105252,monthly,False,False,63.0,23595.0,5.0,6.0,6.0,True,event,HealthTech
S-104941,A-fdfc91,Basic,False,551,6612,monthly,True,False,33.0,9099.0,6.0,3.0,3.0,False,ads,Cybersecurity
S-a91e0c,A-22f2df,Enterprise,False,995,11940,monthly,True,False,24.0,6488.0,1.0,3.0,3.0,False,ads,DevTools
S-115423,A-7f8241,Pro,False,1666,19992,annual,True,False,30.0,12493.0,2.0,3.0,3.0,False,organic,EdTech
S-6ef81d,A-0b0d6d,Basic,False,475,5700,annual,True,True,30.0,2829.0,4.0,4.0,4.0,False,organic,DevTools
S-fe25ff,A-410e86,Enterprise,False,4776,57312,annual,True,False,42.0,14322.0,3.0,5.0,5.0,True,organic,FinTech
S-c3d2f9,A-1d5444,Basic,False,456,5472,annual,True,False,71.0,28163.0,4.0,7.0,8.0,True,partner,Cybersecurity
S-decbf7,A-a33200,Enterprise,False,5771,69252,annual,False,False,14.0,4294.0,0.0,2.0,2.0,False,partner,HealthTech
S-ae4310,A-5790f4,Pro,True,0,0,monthly,True,False,72.0,16208.0,4.0,6.0,7.0,True,event,FinTech
S-9e8ce0,A-7f29a7,Pro,False,2009,24108,annual,True,False,26.0,9143.0,0.0,3.0,3.0,False,event,Cybersecurity
S-6d51c5,A-2f6a32,Pro,False,1127,13524,annual,True,False,67.0,21362.0,3.0,6.0,6.0,True,organic,HealthTech
S-c0127d,A-5c9849,Enterprise,True,0,0,monthly,True,False,51.0,11009.0,0.0,3.0,5.0,False,partner,EdTech
S-9b08ae,A-ccabf0,Pro,False,1029,12348,monthly,True,False,66.0,20981.0,7.0,8.0,8.0,True,organic,HealthTech
S-26836c,A-4437e4,Basic,True,0,0,monthly,True,False,54.0,18614.0,0.0,5.0,6.0,True,event,Cybersecurity
S-a603dd,A-560d27,Basic,False,437,5244,monthly,True,False,84.0,25887.0,4.0,7.0,8.0,True,organic,DevTools
S-94b283,A-186a44,Basic,True,0,0,monthly,True,False,75.0,28919.0,7.0,5.0,7.0,True,ads,HealthTech
S-f7b517,A-427b69,Pro,True,0,0,monthly,True,False,55.0,22882.0,0.0,6.0,6.0,True,other,FinTech
S-09c1df,A-b7724f,Pro,False,49,588,annual,True,True,70.0,12466.0,4.0,7.0,8.0,True,organic,HealthTech
S-50aaaa,A-af0cd2,Pro,False,931,11172,monthly,True,False,69.0,11492.0,3.0,6.0,6.0,True,other,Cybersecurity
S-fbee8e,A-8ed5dd,Enterprise,False,995,11940,annual,True,False,69.0,21163.0,8.0,6.0,7.0,True,event,EdTech
S-7e145e,A-0b0d6d,Enterprise,False,10348,124176,annual,True,False,30.0,7692.0,0.0,4.0,4.0,False,organic,DevTools
S-0e12c9,A-bcf87c,Basic,True,0,0,monthly,True,False,44.0,13004.0,1.0,4.0,4.0,False,event,FinTech
S-4f3461,A-b78bf8,Enterprise,True,0,0,monthly,True,False,19.0,7968.0,1.0,2.0,2.0,False,event,DevTools
S-56886a,A-e19ff6,Enterprise,True,0,0,annual,False,False,47.0,12520.0,1.0,4.0,4.0,False,partner,Cybersecurity
S-fd0d21,A-2446e3,Basic,True,0,0,annual,False,False,70.0,25536.0,3.0,6.0,6.0,True,organic,EdTech
S-f0081e,A-b7ef83,Enterprise,False,8955,107460,monthly,True,True,43.0,8266.0,3.0,4.0,4.0,False,partner,Cybersecurity
S-cf30e2,A-2789e3,Pro,True,0,0,monthly,True,False,58.0,13079.0,0.0,5.0,5.0,True,partner,FinTech
S-3c9178,A-17939a,Basic,False,209,2508,monthly,False,False,47.0,10648.0,5.0,5.0,5.0,True,organic,HealthTech
S-86a4e3,A-e693b6,Basic,False,1045,12540,annual,True,False,45.0,10533.0,0.0,4.0,4.0,False,event,FinTech
S-27514e,A-3f9cc0,Basic,False,418,5016,monthly,True,False,6.0,156.0,2.0,1.0,1.0,False,event,HealthTech
S-aea1bf,A-d49cc5,Pro,False,2450,29400,monthly,True,False,83.0,34988.0,10.0,8.0,8.0,True,event,Cybersecurity
S-41128b,A-45ce7a,Enterprise,False,3184,38208,monthly,True,False,62.0,18958.0,2.0,5.0,5.0,True,ads,FinTech
S-a80c62,A-bad8c1,Enterprise,False,2388,28656,monthly,True,False,33.0,9711.0,2.0,3.0,3.0,False,organic,FinTech
S-d7497b,A-39b19f,Basic,False,247,2964,monthly,True,False,20.0,5475.0,5.0,2.0,2.0,False,partner,FinTech
S-0e7e70,A-50f3f7,Pro,False,1519,18228,annual,True,False,18.0,2760.0,0.0,2.0,2.0,False,partner,HealthTech
S-2f0815,A-22d9d2,Pro,False,392,4704,monthly,True,False,29.0,3776.0,3.0,3.0,3.0,False,event,DevTools
S-06770c,A-1b7577,Basic,False,1539,18468,monthly,True,False,55.0,18579.0,6.0,5.0,5.0,True,other,Cybersecurity
S-a525b3,A-df10db,Pro,False,343,4116,monthly,False,False,64.0,27768.0,0.0,4.0,6.0,False,other,DevTools
S-f030d4,A-7e0a10,Enterprise,False,13930,167160,annual,True,False,87.0,36223.0,3.0,8.0,9.0,True,ads,FinTech
S-b83d8d,A-86902e,Enterprise,False,6766,81192,annual,True,False,45.0,9484.0,9.0,5.0,5.0,True,other,HealthTech
S-e78c09,A-b9f5b1,Enterprise,False,2985,35820,annual,True,False,12.0,3048.0,2.0,1.0,1.0,False,other,Cybersecurity
S-19465f,A-039727,Basic,False,475,5700,monthly,True,False,38.0,15481.0,2.0,5.0,5.0,True,organic,EdTech
S-b45bc6,A-425e76,Enterprise,False,6368,76416,monthly,True,True,61.0,18506.0,3.0,7.0,7.0,True,other,DevTools
S-35ff7e,A-271f46,Basic,False,722,8664,annual,True,False,32.0,9612.0,4.0,3.0,3.0,False,event,DevTools
S-f932c0,A-1b7577,Basic,True,0,0,annual,True,False,41.0,10055.0,1.0,4.0,4.0,False,other,Cybersecurity
S-c58b17,A-e1462e,Pro,False,2254,27048,annual,True,False,49.0,14778.0,3.0,4.0,4.0,False,partner,FinTech
S-b32a70,A-3ce5b8,Basic,False,152,1824,monthly,True,False,66.0,18784.0,7.0,5.0,7.0,True,ads,FinTech
S-e3dff3,A-e98302,Pro,False,1127,13524,annual,True,False,75.0,26590.0,2.0,7.0,7.0,True,ads,EdTech
S-2b2fa8,A-ed510f,Pro,False,2058,24696,annual,True,False,89.0,28947.0,4.0,7.0,8.0,True,partner,Cybersecurity
S-6b3ac8,A-7641d3,Pro,False,2989,35868,monthly,True,False,12.0,2016.0,2.0,1.0,1.0,False,partner,EdTech
S-e964b6,A-bcbe98,Basic,False,874,10488,monthly,True,False,53.0,17123.0,2.0,5.0,5.0,True,other,Cybersecurity
S-6c1ca6,A-e1b9cd,Pro,False,1960,23520,monthly,False,False,62.0,11285.0,1.0,5.0,6.0,True,event,DevTools
S-ce887e,A-cd458b,Enterprise,False,1990,23880,annual,True,False,37.0,10937.0,3.0,4.0,4.0,False,other,DevTools
S-95c2e3,A-86cdb4,Pro,False,392,4704,monthly,True,False,81.0,29418.0,4.0,7.0,7.0,True,partner,DevTools
S-f55146,A-417d2f,Enterprise,True,0,0,annual,True,False,44.0,11020.0,4.0,4.0,4.0,False,partner,Cybersecurity
S-04ec2f,A-faa28c,Pro,False,2352,28224,annual,True,False,26.0,9659.0,3.0,3.0,3.0,False,organic,HealthTech
S-89a8a2,A-72799b,Pro,False,2989,35868,annual,True,False,32.0,13456.0,4.0,4.0,4.0,False,event,DevTools
S-ac8fd3,A-484819,Enterprise,False,3582,42984,monthly,True,False,35.0,13939.0,3.0,4.0,4.0,False,organic,HealthTech
S-70addb,A-692f18,Basic,False,190,2280,monthly,False,False,24.0,7192.0,2.0,2.0,2.0,False,other,EdTech
S-1261fb,A-fd7ad3,Pro,False,49,588,monthly,False,False,81.0,16769.0,1.0,7.0,8.0,True,event,Cybersecurity
S-561d54,A-0a282f,Pro,False,49,588,annual,True,False,99.0,32662.0,6.0,7.0,9.0,True,organic,DevTools
S-f6f848,A-c37601,Pro,False,294,3528,annual,True,False,23.0,7443.0,2.0,2.0,2.0,False,partner,EdTech
S-c021c2,A-bd4708,Enterprise,False,7363,88356,annual,True,False,38.0,14292.0,1.0,4.0,4.0,False,ads,FinTech
S-b91501,A-ce66f8,Pro,False,1421,17052,annual,True,False,83.0,18402.0,0.0,6.0,7.0,True,event,EdTech
S-d507da,A-aa9511,Enterprise,False,4577,54924,annual,True,False,55.0,13408.0,3.0,5.0,5.0,True,other,DevTools
S-6bf118,A-50f3f7,Basic,False,2223,26676,monthly,True,False,9.0,2286.0,0.0,1.0,1.0,False,partner,HealthTech
S-f2f40c,A-7f4db3,Enterprise,False,8955,107460,annual,True,False,17.0,7725.0,2.0,3.0,3.0,False,other,FinTech
S-a9bfe0,A-4bfa33,Pro,False,441,5292,monthly,False,True,53.0,14731.0,3.0,7.0,7.0,True,event,Cybersecurity
S-96bb5c,A-832ec2,Basic,False,228,2736,monthly,False,False,48.0,9885.0,1.0,5.0,5.0,True,event,FinTech
S-fd12a3,A-ed510f,Basic,False,798,9576,annual,False,True,20.0,7332.0,0.0,2.0,2.0,False,partner,Cybersecurity
S-7e5af5,A-1d5444,Basic,False,456,5472,annual,True,False,68.0,18761.0,0.0,6.0,6.0,True,partner,Cybersecurity
S-3a5c75,A-a8d89d,Basic,False,323,3876,annual,True,False,13.0,4355.0,0.0,1.0,1.0,False,ads,EdTech
S-211bc2,A-3b5cd1,Enterprise,False,2587,31044,annual,False,False,21.0,6138.0,1.0,2.0,2.0,False,event,FinTech
S-1f5faf,A-34ea2f,Enterprise,True,0,0,monthly,False,True,66.0,25231.0,3.0,5.0,7.0,True,organic,HealthTech
S-54b286,A-0532a9,Pro,False,1274,15288,monthly,False,False,43.0,2849.0,0.0,4.0,4.0,False,event,FinTech
S-8cfc1b,A-798a3f,Enterprise,False,5174,62088,annual,True,False,44.0,16427.0,1.0,4.0,5.0,False,other,DevTools
S-3c3a3e,A-0baac2,Enterprise,False,5771,69252,annual,True,True,27.0,4144.0,2.0,3.0,3.0,False,organic,FinTech
S-d735d1,A-0f3e88,Basic,False,456,5472,monthly,True,False,54.0,20235.0,1.0,4.0,5.0,False,other,HealthTech
S-87b9f7,A-39868b,Basic,True,0,0,annual,False,False,75.0,34940.0,0.0,6.0,6.0,True,partner,FinTech
S-bfc2c2,A-7f8241,Pro,False,1666,19992,monthly,True,False,70.0,20500.0,2.0,7.0,8.0,True,organic,EdTech
S-d19da0,A-7da956,Basic,False,247,2964,annual,True,False,33.0,8509.0,0.0,3.0,3.0,False,event,Cybersecurity
S-683e1e,A-91e948,Enterprise,False,8159,97908,monthly,True,False,25.0,4821.0,1.0,2.0,2.0,False,partner,EdTech
S-b38152,A-f97b9a,Enterprise,False,5970,71640,annual,True,False,30.0,10563.0,1.0,3.0,4.0,False,event,FinTech
S-5f4cc6,A-378b99,Pro,True,0,0,monthly,True,False,61.0,18896.0,8.0,5.0,6.0,True,ads,EdTech
S-0fa88d,A-54ecc2,Basic,False,114,1368,monthly,True,False,50.0,11648.0,3.0,4.0,4.0,False,partner,Cybersecurity
S-0d4d11,A-d77f4c,Basic,True,0,0,monthly,True,False,72.0,13953.0,9.0,8.0,8.0,True,partner,DevTools
S-21393c,A-65a46c,Enterprise,False,1791,21492,monthly,True,False,76.0,18878.0,4.0,7.0,8.0,True,event,HealthTech
S-cdde2b,A-c7ffc2,Basic,False,570,6840,monthly,False,False,39.0,9986.0,0.0,3.0,3.0,False,partner,Cybersecurity
S-965b1c,A-a8d89d,Pro,False,686,8232,monthly,True,False,20.0,7934.0,3.0,3.0,3.0,False,ads,EdTech
S-b4dd00,A-4c56c9,Basic,False,988,11856,annual,True,False,43.0,19216.0,2.0,5.0,5.0,True,partner,FinTech
S-c284ce,A-0f3e88,Enterprise,False,2189,26268,monthly,True,False,39.0,9007.0,0.0,5.0,5.0,True,other,HealthTech
S-4d260c,A-d5a319,Pro,True,0,0,annual,True,False,54.0,18924.0,12.0,6.0,6.0,True,other,FinTech
S-d9821f,A-faa28c,Basic,False,912,10944,annual,True,False,42.0,17282.0,3.0,4.0,4.0,False,organic,HealthTech
S-dd8371,A-fa2041,Basic,False,285,3420,annual,True,False,74.0,16698.0,3.0,7.0,8.0,True,organic,HealthTech
S-7ab68f,A-bcbe98,Basic,True,0,0,annual,True,False,86.0,18867.0,2.0,6.0,7.0,True,other,Cybersecurity
S-c619d6,A-ae052e,Pro,False,1911,22932,annual,True,False,27.0,12069.0,1.0,4.0,4.0,False,other,FinTech
S-4e00a0,A-eb7c38,Pro,False,686,8232,annual,True,False,83.0,34023.0,2.0,8.0,8.0,True,organic,DevTools
S-a0af0a,A-e60f9d,Enterprise,False,5771,69252,monthly,True,False,26.0,9809.0,3.0,3.0,3.0,False,other,FinTech
S-a67e83,A-c4ea60,Pro,False,882,10584,monthly,True,False,52.0,17526.0,2.0,6.0,6.0,True,other,FinTech
S-9c735f,A-d49cc5,Basic,False,950,11400,annual,True,False,25.0,12608.0,4.0,3.0,3.0,False,event,Cybersecurity
S-4970c1,A-56962b,Basic,False,3097,37164,annual,True,False,26.0,10399.0,0.0,3.0,3.0,False,partner,EdTech
S-a46dd4,A-5a215a,Enterprise,False,17313,207756,annual,True,False,51.0,18088.0,3.0,4.0,4.0,False,other,EdTech
S-96ead2,A-6a4e2d,Basic,False,494,5928,annual,True,False,59.0,17516.0,2.0,5.0,6.0,True,partner,EdTech
S-4d8633,A-e83938,Pro,False,1519,18228,monthly,True,False,16.0,6783.0,4.0,2.0,2.0,False,other,DevTools
S-788739,A-700ade,Enterprise,False,2587,31044,monthly,True,False,49.0,16068.0,4.0,5.0,5.0,True,organic,Cybersecurity
S-0380a3,A-922109,Pro,False,147,1764,annual,True,False,33.0,10129.0,2.0,4.0,4.0,False,ads,Cybersecurity
S-e8eb5c,A-dfbd31,Pro,False,2107,25284,monthly,True,False,28.0,11047.0,2.0,3.0,3.0,False,partner,DevTools
S-cb100e,A-ff79f2,Basic,False,1007,12084,annual,True,False,21.0,7587.0,1.0,3.0,3.0,False,ads,DevTools
S-c26c22,A-dec005,Basic,True,0,0,annual,False,False,58.0,16801.0,9.0,5.0,6.0,True,partner,HealthTech
S-1cf9b0,A-922109,Pro,False,441,5292,monthly,False,True,102.0,37798.0,2.0,7.0,9.0,True,ads,Cybersecurity
S-26bf58,A-65a46c,Pro,False,1813,21756,monthly,True,False,26.0,11103.0,2.0,3.0,3.0,False,event,HealthTech
S-106bf6,A-09540c,Basic,False,1273,15276,monthly,True,False,58.0,15857.0,5.0,4.0,5.0,False,event,Cybersecurity
S-511e50,A-3c1a3f,Enterprise,False,199,2388,annual,True,False,55.0,16587.0,0.0,6.0,6.0,True,event,DevTools
S-69b070,A-a6d261,Enterprise,False,5373,64476,annual,True,False,109.0,27570.0,6.0,11.0,11.0,True,other,FinTech
S-648397,A-5fe118,Pro,False,6027,72324,monthly,True,False,46.0,10210.0,0.0,4.0,4.0,False,other,Cybersecurity
S-3ceff3,A-029f69,Enterprise,False,2985,35820,annual,True,False,77.0,28241.0,10.0,8.0,9.0,True,event,Cybersecurity
S-3d8c2f,A-51ec1b,Pro,False,1127,13524,monthly,True,True,25.0,4604.0,1.0,3.0,3.0,False,ads,DevTools
S-1be5a9,A-d26ab4,Enterprise,False,5373,64476,monthly,True,False,54.0,16224.0,1.0,4.0,6.0,False,organic,DevTools
S-507731,A-e43bf7,Pro,False,2156,25872,annual,True,False,59.0,23809.0,10.0,7.0,7.0,True,other,Cybersecurity
S-04b127,A-a6d261,Basic,False,171,2052,monthly,True,False,24.0,10844.0,0.0,2.0,2.0,False,other,FinTech
S-e27e43,A-700ade,Enterprise,False,9552,114624,monthly,True,False,49.0,13159.0,1.0,5.0,5.0,True,organic,Cybersecurity
S-b099ea,A-ac9111,Enterprise,False,4179,50148,monthly,True,False,26.0,10009.0,3.0,3.0,3.0,False,event,HealthTech
S-dcc084,A-526d93,Basic,False,817,9804,monthly,True,False,57.0,15306.0,3.0,6.0,6.0,True,organic,HealthTech
S-165850,A-d5a319,Pro,False,735,8820,annual,True,False,45.0,16579.0,0.0,4.0,4.0,False,other,FinTech
S-367d84,A-68f37c,Pro,False,539,6468,monthly,True,False,44.0,10811.0,2.0,4.0,5.0,False,ads,HealthTech
S-db7c1d,A-4814a3,Basic,False,1653,19836,monthly,True,False,87.0,30239.0,7.0,7.0,9.0,True,event,Cybersecurity
S-303f63,A-ba6516,Basic,False,513,6156,monthly,True,False,59.0,16082.0,6.0,6.0,6.0,True,ads,FinTech
S-f2b79f,A-65aeb5,Pro,False,441,5292,monthly,False,False,27.0,7139.0,5.0,3.0,3.0,False,partner,DevTools
S-806d7b,A-cb5333,Basic,False,703,8436,annual,True,False,51.0,13747.0,2.0,5.0,5.0,True,ads,DevTools
S-04fd47,A-0a282f,Basic,False,228,2736,annual,True,False,28.0,7483.0,2.0,3.0,3.0,False,organic,DevTools
S-cc9b9d,A-94f8c9,Enterprise,False,2587,31044,annual,True,False,17.0,7249.0,7.0,3.0,3.0,False,other,HealthTech
S-76bf6c,A-1f559b,Pro,False,245,2940,annual,True,False,31.0,6225.0,3.0,3.0,3.0,False,organic,HealthTech
S-46852c,A-58b9ff,Enterprise,False,15124,181488,monthly,True,False,32.0,10342.0,2.0,3.0,3.0,False,partner,DevTools
S-9a0b2f,A-756192,Pro,True,0,0,monthly,True,False,48.0,16808.0,7.0,5.0,5.0,True,other,FinTech
S-06447b,A-17939a,Pro,False,49,588,annual,True,False,31.0,9863.0,4.0,4.0,4.0,False,organic,HealthTech
